	X	Target
0	0.0	0.2503359987780492
1	0.001001001001001001	0.1959904258447496
2	0.002002002002002002	-0.7420140218983629
3	0.003003003003003003	-0.5675363558325317
4	0.004004004004004004	-0.009592474478839989
5	0.005005005005005005	-0.6277325269539509
6	0.006006006006006006	-0.18454941357736884
7	0.007007007007007007	0.26182041981517024
8	0.008008008008008008	0.04792931180753654
9	0.009009009009009009	0.5853622038063682
10	0.01001001001001001	0.043434634735858686
11	0.011011011011011011	0.3190396607687729
12	0.012012012012012012	-0.12748921200645902
13	0.013013013013013013	0.40273884715925923
14	0.014014014014014014	0.6097762112675933
15	0.015015015015015015	0.13398597274007903
16	0.016016016016016016	-0.0682066376729295
17	0.017017017017017015	0.18302026625375584
18	0.018018018018018018	0.006349816920020568
19	0.01901901901901902	-0.10048597427184978
20	0.02002002002002002	-0.33112188726353764
21	0.02102102102102102	-0.6696041031553073
22	0.022022022022022022	0.21624820664897978
23	0.023023023023023025	0.15370707821340054
24	0.024024024024024024	0.45488574833744927
25	0.025025025025025023	-0.32600127298718795
26	0.026026026026026026	0.2822768616350639
27	0.02702702702702703	0.3508870940817535
28	0.028028028028028028	0.11249157013873039
29	0.029029029029029027	-0.019849661824787118
30	0.03003003003003003	0.012454628294272213
31	0.031031031031031032	0.20103964673889121
32	0.03203203203203203	0.10793527969023638
33	0.03303303303303303	0.2679564870283068
34	0.03403403403403403	-0.10038230933788261
35	0.035035035035035036	0.7955701369877115
36	0.036036036036036036	0.7154343360887014
37	0.037037037037037035	-0.16917349352268832
38	0.03803803803803804	0.546126999656257
39	0.03903903903903904	0.20656874375260387
40	0.04004004004004004	0.05435230773098876
41	0.04104104104104104	0.9604015738358884
42	0.04204204204204204	0.40675410888267416
43	0.043043043043043044	-0.32240376132757653
44	0.044044044044044044	0.7223472834199549
45	0.04504504504504504	0.9365028131052546
46	0.04604604604604605	-0.34795229109599046
47	0.04704704704704705	0.52117227711753
48	0.04804804804804805	0.6774819988666303
49	0.04904904904904905	0.154623026539998
50	0.050050050050050046	0.39156775280704514
51	0.05105105105105105	0.34816668876458823
52	0.05205205205205205	0.7157150406739916
53	0.05305305305305305	0.46335030550060363
54	0.05405405405405406	0.38895994225874997
55	0.055055055055055056	0.5792425758707562
56	0.056056056056056056	0.2669381114460825
57	0.057057057057057055	0.6751353074221365
58	0.058058058058058054	0.41080799437993515
59	0.05905905905905906	0.37867483681165554
60	0.06006006006006006	0.37591629899582474
61	0.06106106106106106	0.424455610063787
62	0.062062062062062065	0.6058104136791126
63	0.06306306306306306	0.447739830139799
64	0.06406406406406406	0.04121294666350156
65	0.06506506506506507	0.4716242749712925
66	0.06606606606606606	0.06745682222022059
67	0.06706706706706707	-0.10983481492641639
68	0.06806806806806806	0.9967404991553153
69	0.06906906906906907	0.5869695017461439
70	0.07007007007007007	0.4209625750495626
71	0.07107107107107107	0.44107234084846225
72	0.07207207207207207	0.2895398044502149
73	0.07307307307307308	0.1073719084895593
74	0.07407407407407407	0.1216975082586857
75	0.07507507507507508	0.7401269368478114
76	0.07607607607607608	0.23173257208577028
77	0.07707707707707707	0.5027947099342209
78	0.07807807807807808	-0.26022888810414024
79	0.07907907907907907	-0.19428006832318007
80	0.08008008008008008	0.20455363602805204
81	0.08108108108108109	0.5529511341803268
82	0.08208208208208208	0.5687262917025114
83	0.08308308308308308	0.6432904554877985
84	0.08408408408408408	0.6034905663987544
85	0.08508508508508508	0.21254328378891935
86	0.08608608608608609	-0.05460958226695123
87	0.08708708708708708	0.9981390286316012
88	0.08808808808808809	1.1941930557043143
89	0.0890890890890891	0.8204981870011974
90	0.09009009009009009	0.9722385086693106
91	0.09109109109109109	0.9248180194964168
92	0.0920920920920921	0.669191974984453
93	0.09309309309309309	0.7446936194999766
94	0.0940940940940941	0.3151736301078415
95	0.09509509509509509	0.2691004991627392
96	0.0960960960960961	0.636707979423874
97	0.0970970970970971	0.6930121617801155
98	0.0980980980980981	0.6230058881851902
99	0.0990990990990991	0.46048965699941175
100	0.10010010010010009	0.7682129208900741
101	0.1011011011011011	0.6285132083251093
102	0.1021021021021021	0.3379778834773739
103	0.1031031031031031	1.0134636693802375
104	0.1041041041041041	0.79771486647062
105	0.10510510510510511	0.6397426549339977
106	0.1061061061061061	0.10572739365145489
107	0.10710710710710711	0.9159133425055378
108	0.10810810810810811	0.6974604542809678
109	0.1091091091091091	0.913534149683938
110	0.11011011011011011	0.0609720264060164
111	0.1111111111111111	0.5760478692254332
112	0.11211211211211211	0.4602439096227746
113	0.11311311311311312	0.7704439404233179
114	0.11411411411411411	1.1725037020531395
115	0.11511511511511512	0.7336294834894996
116	0.11611611611611611	0.7040134244306615
117	0.11711711711711711	0.443708601975088
118	0.11811811811811812	1.0054672625758738
119	0.11911911911911911	0.07766587193782437
120	0.12012012012012012	1.0260266903705824
121	0.12112112112112113	0.7646234353911142
122	0.12212212212212212	1.1321359305504175
123	0.12312312312312312	0.8171725997966084
